As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Alligator,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Anindilyakwa,4
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Daly,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Elsey,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,7
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,4
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Tiwi Islands,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Virginia,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,Palmerston,,21
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,6
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,61
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,Darwin,,34
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,Katherine,,13
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,7
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Barkly,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,13
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,9
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,18
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,6
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,7
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,4
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Weddell,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,8
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,11
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Unknown ,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,15
3/01/2024,2022,7,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,11
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,32
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,Darwin,,30
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,Katherine,,7
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,NT Balance,East Arnhem,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Elsey,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Petermann - Simpson,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tiwi Islands,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Yuendumu - Anmatjere,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,7
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,100
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,56
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,56
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,8
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,5
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,3
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,6
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,17
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,9
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Howard Springs,4
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Petermann - Simpson,1
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,6
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,5
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,7
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,5
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,2
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,9
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,23
3/01/2024,2022,7,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,12
3/01/2024,2022,7,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,West Arnhem,1
3/01/2024,2022,7,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Palmerston,,1
3/01/2024,2022,7,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Tennant Creek,,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,50
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,31
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,10
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,7
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,3
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,4
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,10
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,2
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,2
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,3
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,3
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,2
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,10
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,2
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,2
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,5
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,11
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,16
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,9
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,5
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,4
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,Nhulunbuy,,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Anindilyakwa,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,East Arnhem,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Humpty Doo,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Petermann - Simpson,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Tanami,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Tiwi Islands,1
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,West Arnhem,3
3/01/2024,2022,7,Commercial break-ins,Commercial break-ins attempted,-,-,Tennant Creek,,1
3/01/2024,2022,7,Homicide and related Offences,Murder,-,-,Palmerston,,1
3/01/2024,2022,7,Homicide and related Offences,Manslaughter,-,-,Katherine,,1
3/01/2024,2022,7,Homicide and related Offences,Driving causing death,-,-,Darwin,,1
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,Alice Springs,,55
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,Darwin,,43
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,Katherine,,11
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,Nhulunbuy,,4
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,1
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,6
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Elsey,1
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,1
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,1
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,4
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Thamarrurr,2
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,1
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Victoria River,2
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Virginia,2
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,7
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,9
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,Palmerston,,11
3/01/2024,2022,7,House break-ins,House break-ins actual,-,-,Tennant Creek,,11
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,Alice Springs,,3
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,Darwin,,9
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,NT Balance,Daly,2
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,NT Balance,East Arnhem,2
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,NT Balance,Tanami,1
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,NT Balance,Tiwi Islands,4
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,Palmerston,,1
3/01/2024,2022,7,House break-ins,House break-ins attempted,-,-,Tennant Creek,,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,14
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,41
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,3
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,2
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,2
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Barkly,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Daly,4
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,5
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Elsey,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Gulf,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Thamarrurr,6
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,2
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Yuendumu - Anmatjere,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Unknown ,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,24
3/01/2024,2022,7,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Alice Springs,,14
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,,31
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Katherine,,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Petermann - Simpson,4
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Sandover - Plenty,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,West Arnhem,2
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Yuendumu - Anmatjere,1
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,,9
3/01/2024,2022,7,Motor vehicle theft and related offences,Theft of motor vehicle parts or contents,-,-,Tennant Creek,,1
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,2
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,2
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Katherine,,1
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Alligator,1
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Gulf,1
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Petermann - Simpson,1
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Victoria River,1
3/01/2024,2022,7,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,1
3/01/2024,2022,7,Property Damage Offences,Property damage offences,-,-,Alice Springs,,427
3/01/2024,2022,7,Property Damage Offences,Property damage offences,-,-,Darwin,,238
3/01/2024,2022,7,Property Damage Offences,Property damage offences,-,-,Katherine,,43
3/01/2024,2022,7,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,22
